Timestamp,Event,VM_ID
1741050515.041,Network: Listening on 127.0.0.1:5003,3
1741050515.041,Internal event: clock ticked to 1.,3
1741050515.042,Internal event: clock ticked to 2.,3
1741050515.044,Internal event: clock ticked to 3.,3
1741050515.045,Internal event: clock ticked to 4.,3
1741050515.046,Internal event: clock ticked to 5.,3
1741050515.047,Internal event: clock ticked to 6.,3
1741050515.049,Internal event: clock ticked to 7.,3
1741050515.050,Internal event: clock ticked to 8.,3
1741050515.051,Internal event: clock ticked to 9.,3
1741050515.053,Internal event: clock ticked to 10.,3
1741050515.054,Internal event: clock ticked to 11.,3
1741050515.055,Internal event: clock ticked to 12.,3
1741050515.056,Internal event: clock ticked to 13.,3
1741050515.058,Internal event: clock ticked to 14.,3
1741050515.059,Internal event: clock ticked to 15.,3
1741050515.060,Internal event: clock ticked to 16.,3
1741050515.062,Internal event: clock ticked to 17.,3
1741050515.063,Internal event: clock ticked to 18.,3
1741050515.064,Internal event: clock ticked to 19.,3
1741050515.065,Internal event: clock ticked to 20.,3
1741050515.067,Internal event: clock ticked to 21.,3
1741050515.068,Internal event: clock ticked to 22.,3
1741050515.069,Internal event: clock ticked to 23.,3
1741050515.070,Internal event: clock ticked to 24.,3
1741050515.072,Internal event: clock ticked to 25.,3
1741050515.073,Internal event: clock ticked to 26.,3
1741050515.074,Internal event: clock ticked to 27.,3
1741050515.075,Internal event: clock ticked to 28.,3
1741050515.077,Internal event: clock ticked to 29.,3
1741050515.078,Internal event: clock ticked to 30.,3
1741050515.079,Internal event: clock ticked to 31.,3
1741050515.081,Internal event: clock ticked to 32.,3
1741050515.082,Internal event: clock ticked to 33.,3
1741050515.083,Internal event: clock ticked to 34.,3
1741050515.084,Internal event: clock ticked to 35.,3
1741050515.086,Internal event: clock ticked to 36.,3
1741050515.087,Internal event: clock ticked to 37.,3
1741050515.088,Internal event: clock ticked to 38.,3
1741050515.089,Internal event: clock ticked to 39.,3
1741050515.091,Internal event: clock ticked to 40.,3
1741050515.092,Internal event: clock ticked to 41.,3
1741050515.093,Internal event: clock ticked to 42.,3
1741050515.095,Internal event: clock ticked to 43.,3
1741050515.096,Internal event: clock ticked to 44.,3
1741050515.097,Internal event: clock ticked to 45.,3
1741050515.098,Internal event: clock ticked to 46.,3
